"name","pointx_class","lat","lon","poi_class","Entertainment","Gambling","Sports","id"
"Sports Court",4240302,51.5154922841931,-0.228052067212584,"Sports",0,0,1,9359
"Recreation Ground",4240302,51.602739362174,0.108173432108207,"Sports",0,0,1,9360
"Abbey Playing Field",4240302,51.5369182522779,0.074360935751091,"Sports",0,0,1,9361
"Sports Court",4240293,51.4709320238904,-0.129908801883828,"Sports",0,0,1,9362
"Sports Court",4240293,51.5833838551589,-0.0754393351067362,"Sports",0,0,1,9363
"Sports Court",4240302,51.5855265511254,-0.317882475418292,"Sports",0,0,1,9364
"Paddling Pool",4240304,51.4499655929337,0.0437204826750014,"Sports",0,0,1,9365
"Playing Field",4240302,51.5570095948116,-0.200661636254342,"Sports",0,0,1,9366
"Recreation Ground",4240302,51.6351427227058,-0.128567893289417,"Sports",0,0,1,9367
"Sports Facility",4240293,51.4506522654753,-0.134896975677107,"Sports",0,0,1,9368
"Sports Court",4240293,51.4762209171772,-0.089270536592318,"Sports",0,0,1,9369
"Cricket Ground",4240302,51.6158789695869,0.18712979423303,"Sports",0,0,1,9370
"Alexandra Recreation Ground",4240302,51.4212547366946,-0.0501546876871425,"Sports",0,0,1,9371
"Sports Court",4240293,51.4546180363346,-0.128128691575024,"Sports",0,0,1,9372
"Sports Facility",4240293,51.4003630687269,0.0109634906738573,"Sports",0,0,1,9373
"Sports Facility",4240293,51.4351369855454,-0.454923936571444,"Sports",0,0,1,9374
"Playing Fields",4240302,51.4596185742691,-0.0857332482664932,"Sports",0,0,1,9375
"Sports Court",4240293,51.5394529000245,-0.219347684870425,"Sports",0,0,1,9376
"Tennis Court",4240305,51.3344893913866,0.183932966012648,"Sports",0,0,1,9377
"Sports Ground",4240302,51.6612625841804,-0.081689955709478,"Sports",0,0,1,9378
"Playing Field",4240302,51.6116858299977,-0.338790856296553,"Sports",0,0,1,9379
"Sports Ground",4240302,51.5969794381844,-0.190700859976954,"Sports",0,0,1,9380
"Sports Ground",4240302,51.3931208114086,-0.11008181549371,"Sports",0,0,1,9381
"Sports Facility",4240293,51.4929907820116,-0.0925021611447972,"Sports",0,0,1,9382
"Sports Ground",4240302,51.5107367883845,-0.254176500365831,"Sports",0,0,1,9383
"Sports Ground",4240302,51.5161150976063,-0.219299510273526,"Sports",0,0,1,9384
"Sports Ground",4240302,51.5781873860949,-0.503431569679429,"Sports",0,0,1,9385
"Sports Court",4240293,51.3151658230833,-0.133609451530631,"Sports",0,0,1,9386
"Recreation Ground",4240302,51.6438279376458,-0.35204634535397,"Sports",0,0,1,9387
"Sports Facility",4240293,51.4589268164018,0.141309613663458,"Sports",0,0,1,9388
"Sports Court",4240293,51.4782597881635,-0.118592304819011,"Sports",0,0,1,9389
"Football Ground",4240302,51.5197817449846,-0.233005419458131,"Sports",0,0,1,9390
"Recreation Ground",4240302,51.5197593814104,0.193174996657903,"Sports",0,0,1,9391
"Rotary Field Recreation Ground",4240302,51.3421328171902,-0.112030644179296,"Sports",0,0,1,9392
"Sports Court",4240293,51.304818757011,-0.556354811081781,"Sports",0,0,1,9393
"Tennis Court",4240305,51.5619589594367,-0.340183714854766,"Sports",0,0,1,9394
"Bell Hill Recreation Ground",4240302,51.4126534325301,-0.361620088988822,"Sports",0,0,1,9395
"Football Ground",4240302,51.4979237913382,-0.0882852193009404,"Sports",0,0,1,9396
"Sports Court",4240293,51.6075807928721,-0.162873134233541,"Sports",0,0,1,9397
"Recreation Ground",4240302,51.3252102122591,-0.173154574535021,"Sports",0,0,1,9398
"Sports Court",4240293,51.3921139768162,-0.0592709092962705,"Sports",0,0,1,9399
"Games Court",4240293,51.4522139157553,-0.0201074250229474,"Sports",0,0,1,9400
"Tennis Courts",4240305,51.4347940083806,0.0598897746565478,"Sports",0,0,1,9401
"Sports Court",4240293,51.4874276900142,-0.207864490325984,"Sports",0,0,1,9402
"Paddling Pool",4240304,51.4820500357551,0.0917571391530175,"Sports",0,0,1,9403
"Sports Facility",4240293,51.5154771487505,-0.219807211271767,"Sports",0,0,1,9404
"Chandos Recreation Ground",4240302,51.6059619695264,-0.281977674201358,"Sports",0,0,1,9405
"Sports Court",4240293,51.5182677587716,-0.258946217114648,"Sports",0,0,1,9406
"Playing Field",4240302,51.4993144282899,-0.333911157568412,"Sports",0,0,1,9407
"Sports Ground",4240302,51.4783721013868,-0.259734243504543,"Sports",0,0,1,9408
"Sports Court",4240293,51.4711701861964,-0.388209191815089,"Sports",0,0,1,9409
"The George White Sports Ground",4240302,51.599418718658,-0.0209021568369905,"Sports",0,0,1,9410
"Recreation Ground",4240302,51.4803306444907,-0.31508777886564,"Sports",0,0,1,9411
"Football Ground",4240302,51.5868911736909,-0.443381295590886,"Sports",0,0,1,9412
"Wood End Recreation Ground",4240302,51.5573359401064,-0.351593899395034,"Sports",0,0,1,9413
"Sports Court",4240293,51.4603351497929,-0.242437963644001,"Sports",0,0,1,9414
"Sports Court",4240293,51.5022925422583,-0.193233141559383,"Sports",0,0,1,9415
"Sports Court",4240293,51.5156422850249,-0.383368360835085,"Sports",0,0,1,9416
"Games Court",4240293,51.4881427655195,-0.367056688794456,"Sports",0,0,1,9417
"Tennis Courts",4240305,51.4995668349368,-0.29293302543785,"Sports",0,0,1,9418
"Sports Facility",4240293,51.4433987649297,-0.182060712431735,"Sports",0,0,1,9419
"Sports Facility",4240293,51.5180284860338,-0.0332969840072918,"Sports",0,0,1,9420
"Sports Court",4240293,51.4927646318264,-0.113543837216172,"Sports",0,0,1,9421
"Sports Ground",4240302,51.6524173455057,-0.248615289877095,"Sports",0,0,1,9422
"Football Ground (Croydon Afc)",4240302,51.393478208386,-0.12685061613922,"Sports",0,0,1,9423
"Sports Court",4240293,51.4452988365586,-0.351317090073981,"Sports",0,0,1,9424
"Sports Court",4240293,51.3136136500723,0.0372016574389759,"Sports",0,0,1,9425
"Sports Ground",4240302,51.3954321938011,-0.273625716437117,"Sports",0,0,1,9426
"Recreation Ground",4240302,51.6149449206536,-0.0828159126731929,"Sports",0,0,1,9427
"Tennis Court",4240305,51.4604343362547,-0.316042264517085,"Sports",0,0,1,9428
"Gidea Park Sports Ground",4240302,51.5915882291898,0.208703214653861,"Sports",0,0,1,9429
"Sports Court",4240293,51.3927749084658,-0.202165021585407,"Sports",0,0,1,9430
"Sports Court",4240293,51.3118850429739,-0.05307308189126,"Sports",0,0,1,9431
"Paddling Pool",4240304,51.4146188435939,-0.162393462546546,"Sports",0,0,1,9432
"Games Court",4240293,51.565311394021,-0.339939002884354,"Sports",0,0,1,9433
"Civil Service Sports Ground",4240302,51.410246234485,-0.240594804719294,"Sports",0,0,1,9434
"Sports Court",4240293,51.5474721174404,-0.0894599018764295,"Sports",0,0,1,9435
"Sports Court",4240293,51.530903376039,-0.0596024849288605,"Sports",0,0,1,9436
"Bedford College Sports Ground",4240302,51.6042309880945,-0.361156869334926,"Sports",0,0,1,9437
"Sports Ground",4240302,51.424427875334,-0.0292703475125239,"Sports",0,0,1,9438
"Gibbons Recreation Ground",4240302,51.5485513420963,-0.257677900273714,"Sports",0,0,1,9439
"Sports Court",4240293,51.4773116129817,-0.0479377667539075,"Sports",0,0,1,9440
"Race Course",4240298,51.4191935745553,-0.403188994943203,"Sports",0,0,1,9441
"Football Pitch",4240302,51.3469549368468,-0.257580487443695,"Sports",0,0,1,9442
"Sports Facility",4240293,51.5901150390335,-0.231789178028437,"Sports",0,0,1,9443
"Playing Field",4240302,51.6340994374044,-0.0152685930673263,"Sports",0,0,1,9444
"Playing Field",4240302,51.4695087223654,0.197345783945467,"Sports",0,0,1,9445
"Sports Court",4240293,51.4439830527692,-0.192513518107792,"Sports",0,0,1,9446
"Games Court",4240293,51.5600945101425,-0.411958231203513,"Sports",0,0,1,9447
"Playing Field",4240302,51.4535340024228,-0.424227937659478,"Sports",0,0,1,9448
"Sports Court",4240293,51.525373214677,-0.0716154805272104,"Sports",0,0,1,9449
"Football Ground",4240302,51.5698361050426,-0.365164459558406,"Sports",0,0,1,9450
"Sports Ground",4240302,51.4276642620637,-0.317112008877951,"Sports",0,0,1,9451
"Games Court",4240293,51.5184166935863,-0.258681095494891,"Sports",0,0,1,9452
"The Walker Cricket Ground",4240302,51.6261942160055,-0.129626758102749,"Sports",0,0,1,9453
"Paddling Pools",4240304,51.4039374915706,-0.220492813874501,"Sports",0,0,1,9454
"Coulsdon Memorial Recreation Ground",4240302,51.3148983857433,-0.134603263846672,"Sports",0,0,1,9455
"Recreation Ground",4240302,51.4854414096127,0.251390687989596,"Sports",0,0,1,9456
"Sports Court",4240293,51.4969844308101,-0.117043384138459,"Sports",0,0,1,9457
"Parmiter's School Sports Ground",4240302,51.6058328945,-0.0120044854916559,"Sports",0,0,1,9458
"Sports Facility",4240293,51.4013740992814,-0.108062392533941,"Sports",0,0,1,9459
"Sports Court",4240293,51.4981169052597,-0.0886574929108145,"Sports",0,0,1,9460
"Sports Court",4240293,51.5249224395709,-0.164587388825492,"Sports",0,0,1,9461
"Sports Court",4240293,51.4313219348186,-0.0242621294617758,"Sports",0,0,1,9462
"Sports Court",4240293,51.4909919858126,0.149366462215654,"Sports",0,0,1,9463
"Sports Ground",4240302,51.3311913298849,-0.066504132706922,"Sports",0,0,1,9464
"Rugby Club",4240302,51.4481042650174,0.246925251308364,"Sports",0,0,1,9465
"Tennis Courts",4240305,51.4052624467278,-0.247368268622277,"Sports",0,0,1,9466
"Tennis Courts",4240305,51.5187565593315,-0.416548573587672,"Sports",0,0,1,9467
"Sports Court",4240293,51.496895775092,-0.114324129811066,"Sports",0,0,1,9468
"Tennis Court",4240305,51.5767040052728,-0.424911960976068,"Sports",0,0,1,9469
"Old Court House Recreation Ground",4240302,51.651174842519,-0.203392538650786,"Sports",0,0,1,9470
"Sports Facility",4240293,51.5504956925556,-0.38464288322888,"Sports",0,0,1,9471
"Sports Court",4240293,51.4603547731929,0.0025148838109978,"Sports",0,0,1,9472
"Playing Field",4240302,51.6006397267277,0.040754849973531,"Sports",0,0,1,9473
"Sports Court",4240293,51.4759828056232,-0.138760018931238,"Sports",0,0,1,9474
"Sports Court",4240293,51.4977622469701,-0.240076605588572,"Sports",0,0,1,9475
"Playing Field",4240302,51.5826907956408,-0.386701425322665,"Sports",0,0,1,9476
"Running Track",4240289,51.6593613791707,-0.0639241155404911,"Sports",0,0,1,9477
"Haggerston Baths (Dis)",4240304,51.5352077481844,-0.0711940818538656,"Sports",0,0,1,9478
"Football Pitch",4240302,51.377178682953,-0.195299868267569,"Sports",0,0,1,9479
"Sports Court",4240293,51.4722019321888,-0.0970556321592675,"Sports",0,0,1,9480
"Northfields Recreation Ground",4240302,51.4974575275788,-0.317095618606014,"Sports",0,0,1,9481
"Games Court",4240293,51.4232373229341,-0.0173325835093628,"Sports",0,0,1,9482
"Middlesex Stadium",4240302,51.5856053494328,-0.443045611755478,"Sports",0,0,1,9483
"Sports Ground",4240302,51.5724602560894,0.0457742967763116,"Sports",0,0,1,9484
"Prendergast Girls School Playing Field",4240302,51.4340819494862,-0.0061617638525588,"Sports",0,0,1,9485
"Sports Court",4240293,51.5034378198467,-0.261269349805335,"Sports",0,0,1,9486
"West Heath Recreation Ground",4240302,51.478233542098,0.129320143402729,"Sports",0,0,1,9487
"Playing Field",4240302,51.6304662847805,-0.0177058605762698,"Sports",0,0,1,9488
"Sports Facility",4240293,51.3521507092964,-0.136286048624316,"Sports",0,0,1,9489
"Nursery Road Playing Field",4240302,51.4114583521238,-0.196399267225944,"Sports",0,0,1,9490
"Alexandra Recreation Ground",4240302,51.4234941103178,-0.432195505171091,"Sports",0,0,1,9491
"Football Pitch",4240302,51.4892313692939,-0.0672090820087734,"Sports",0,0,1,9492
"Sports Court",4240293,51.3914266801285,-0.0902324538969826,"Sports",0,0,1,9493
"Sports Court",4240293,51.5454682411943,-0.0534446984448052,"Sports",0,0,1,9494
"Sports Court",4240293,51.4809693730102,-0.0316656950157807,"Sports",0,0,1,9495
"Playing Field",4240302,51.4425891585866,-0.467825670373013,"Sports",0,0,1,9496
"Sports Court",4240293,51.5091934183316,-0.418887478801568,"Sports",0,0,1,9497
"Playing Field",4240302,51.4548284688974,-0.056401996830063,"Sports",0,0,1,9498
"Sports Facility",4240293,51.4880542903886,-0.367160675421658,"Sports",0,0,1,9499
"Sports Court",4240293,51.4891212932472,0.0972334262337121,"Sports",0,0,1,9500
"Sports Ground",4240302,51.4912975257028,-0.448275544089446,"Sports",0,0,1,9501
"Sports Court",4240293,51.4489646376574,-0.122128267397327,"Sports",0,0,1,9502
"Sports Court",4240293,51.4796414251021,-0.200897049133299,"Sports",0,0,1,9503
"Sports Court",4240293,51.4966966557943,-0.117602704341964,"Sports",0,0,1,9504
"Recreation Ground",4240302,51.4253136707676,-0.151636536131518,"Sports",0,0,1,9505
"Recreation Ground",4240302,51.524123577169,-0.425670182269094,"Sports",0,0,1,9506
"Sports Court",4240293,51.4856396381596,0.159240678778039,"Sports",0,0,1,9507
"Sports Facility",4240293,51.423657022767,-0.432139588759663,"Sports",0,0,1,9508
"Sports Court",4240293,51.5297754710043,-0.0626348478864489,"Sports",0,0,1,9509
"Westminster School Playing Field",4240302,51.4932551498708,-0.135555749966556,"Sports",0,0,1,9510
"Games Court",4240293,51.4661685695671,-0.373096044108689,"Sports",0,0,1,9511
"Recreation Ground",4240302,51.3660364434871,-0.312321527726484,"Sports",0,0,1,9512
"Tennis Court",4240305,51.5555389545348,-0.344734840387121,"Sports",0,0,1,9513
"Sports Court",4240293,51.4869473245191,-0.404331972962122,"Sports",0,0,1,9514
"Sports Court",4240293,51.3224400086206,-0.197266980818382,"Sports",0,0,1,9515
"Sports Facility",4240302,51.460373058627,-0.143382652898237,"Sports",0,0,1,9516
"Sports Ground",4240302,51.5206728159472,-0.294543911575166,"Sports",0,0,1,9517
"Paddling Pool",4240304,51.5566258277534,-0.157793556269977,"Sports",0,0,1,9518
"Playing Field",4240302,51.4443538770859,-0.320601158013816,"Sports",0,0,1,9519
"Sports Court",4240293,51.4841569065411,-0.0950744762235319,"Sports",0,0,1,9520
"Sports Facility",4240293,51.489403982828,-0.204790883077685,"Sports",0,0,1,9521
"Railway Athletic Club",4240289,51.3171722661721,-0.561306661453504,"Sports",0,0,1,9522
"Priestmead Recreation Ground",4240302,51.5959082301101,-0.316577822591765,"Sports",0,0,1,9523
"Cricket Ground",4240302,51.4847697424123,-0.288788903475939,"Sports",0,0,1,9524
"Sports Facility",4240293,51.434436202828,-0.0079562802797323,"Sports",0,0,1,9525
"Sports Court",4240293,51.5541253018688,-0.0630573063534751,"Sports",0,0,1,9526
"Longlands Recreation Ground",4240302,51.4310193306544,0.093558573303187,"Sports",0,0,1,9527
"Playing Field",4240302,51.650368429919,-0.0784521795169302,"Sports",0,0,1,9528
"Sports Court",4240293,51.4552515199326,0.0064514018881811,"Sports",0,0,1,9529
"Recreation Ground",4240302,51.5988233569546,0.238251719581578,"Sports",0,0,1,9530
"Tennis Courts",4240305,51.5763130568714,-0.132655196725841,"Sports",0,0,1,9531
"Manor Road Recreation Ground",4240302,51.430462070785,-0.32485226691049,"Sports",0,0,1,9532
"Queen Elizabeth Stadium",4240302,51.6591775702552,-0.0635748260748852,"Sports",0,0,1,9533
"Sports Court",4240293,51.4201379693238,-0.188060878815487,"Sports",0,0,1,9534
"Sports Court",4240293,51.3962582717638,-0.0788328602363266,"Sports",0,0,1,9535
"Games Court",4240293,51.5680470655124,-0.0718736839888395,"Sports",0,0,1,9536
"Sports Court",4240293,51.4973360654408,-0.0515917602810609,"Sports",0,0,1,9537
"Sports Court",4240293,51.5396877600436,-0.120833180535488,"Sports",0,0,1,9538
"Sports Ground",4240302,51.5296482577314,-0.308096371866686,"Sports",0,0,1,9539
"Recreation Ground",4240302,51.496981815522,-0.389858937180383,"Sports",0,0,1,9540
"Sports Court",4240293,51.4866232448733,-0.143440049504453,"Sports",0,0,1,9541
"Sports Facility",4240293,51.5856410488572,0.133130334296653,"Sports",0,0,1,9542
"Cricket Ground",4240302,51.599411797501,-0.548955094194929,"Sports",0,0,1,9543
"Bank of England Sports Ground",4240302,51.460151242882,-0.256016730553302,"Sports",0,0,1,9544
"Church Lane Recreation Ground",4240302,51.5790706613439,-0.260246128287104,"Sports",0,0,1,9545
"Sports Facility",4240293,51.607387357458,-0.0268523589464128,"Sports",0,0,1,9546
"Sports Facility",4240293,51.4352211790976,0.0019190629937916,"Sports",0,0,1,9547
"Sports Facility",4240293,51.477330094135,-0.0686022098180624,"Sports",0,0,1,9548
"Sports Ground",4240302,51.5492153086121,0.167645937845982,"Sports",0,0,1,9549
"Sports Ground",4240302,51.5399130163841,-0.459205533865304,"Sports",0,0,1,9550
"Football Pitch",4240302,51.4424224623894,0.199755069857363,"Sports",0,0,1,9551
"Sports Court",4240293,51.5727051079049,-0.0861508326851097,"Sports",0,0,1,9552
"Sports Ground",4240302,51.5734825558086,-0.369374396327882,"Sports",0,0,1,9553
"Running Track",4240289,51.53489522394,-0.160234053830947,"Sports",0,0,1,9554
"Sports Facility",4240293,51.4623268732857,-0.105312292451063,"Sports",0,0,1,9555
"Sports Court",4240293,51.4680511636165,-0.355277093986947,"Sports",0,0,1,9556
"Sports Facility",4240293,51.4512052675482,-0.140271620051329,"Sports",0,0,1,9557
"Games Court",4240293,51.4286388670188,-0.32048546521316,"Sports",0,0,1,9558
"Playing Field",4240302,51.353996506411,-0.123193433123764,"Sports",0,0,1,9559
"Recreation Ground",4240302,51.5461259578602,0.158347670914415,"Sports",0,0,1,9560
"Sports Court",4240293,51.448639519901,-0.11475865903194,"Sports",0,0,1,9561
"Harrow Weald Recreation Ground",4240302,51.6065494567625,-0.343368467032361,"Sports",0,0,1,9562
"Cricket Ground",4240302,51.3105514508766,-0.349486372518539,"Sports",0,0,1,9563
"Green Lane Recreation Ground",4240302,51.39924487769,-0.274776005846393,"Sports",0,0,1,9564
"Sports Court",4240293,51.5644202085846,-0.123839147981239,"Sports",0,0,1,9565
"Sports Court",4240293,51.4822602578449,-0.216333894297166,"Sports",0,0,1,9566
"Bowling Green",4240290,51.4626927082556,0.150956028721692,"Sports",0,0,1,9567
"Sports Club",4240293,51.4441352478601,0.146618507495059,"Sports",0,0,1,9568
"Sports Court",4240293,51.5010291274849,0.0354053658274731,"Sports",0,0,1,9569
"Sports Pavilion",4240293,51.6613410577417,-0.270754654582285,"Sports",0,0,1,9570
"Gymnastics",4240293,51.4087012897601,-0.424987346487439,"Sports",0,0,1,9571
"Bowling Green",4240290,51.5714461726659,-0.10276419018379,"Sports",0,0,1,9572
"Bowling Green",4240290,51.3653930120284,0.112259510237977,"Sports",0,0,1,9573
"Sports Court",4240293,51.6614565577614,-0.270293359215153,"Sports",0,0,1,9574
"Kenley Sports Club",4240293,51.3265423321813,-0.104923021242947,"Sports",0,0,1,9575
"Bowling Green",4240290,51.5524856862732,0.192342821443413,"Sports",0,0,1,9576
"Sports Court",4240293,51.5211553122017,-0.0308905072972155,"Sports",0,0,1,9577
"Parsons Green Sports and Social Club",4240293,51.4671523834102,-0.197659400675064,"Sports",0,0,1,9578
"Sports Court",4240293,51.4976502320171,0.253924460934884,"Sports",0,0,1,9579
"Bowling Green",4240290,51.6329893911539,-0.0748647451188932,"Sports",0,0,1,9580
"Sports Arena",4240293,51.4811036358885,-0.151694702578186,"Sports",0,0,1,9581
"Sports Club",4240293,51.359277106558,0.0682524695354077,"Sports",0,0,1,9582
"Games Court",4240293,51.5408834210847,-0.265739121086358,"Sports",0,0,1,9583
"Sports Court",4240293,51.5627051226235,0.168004682342009,"Sports",0,0,1,9584
"Sports Court",4240293,51.5959276619846,-0.291905588459065,"Sports",0,0,1,9585
